Chart Count,Pressure [ Pa ]
1.47000000e+02, -9.81543945e+02
1.48000000e+02, -9.81998169e+02
1.49000000e+02, -9.82452454e+02
1.50000000e+02, -9.82862366e+02
1.51000000e+02, -9.83146301e+02
1.52000000e+02, -9.83430176e+02
1.53000000e+02, -9.83714172e+02
1.54000000e+02, -9.83998169e+02
1.55000000e+02, -9.84264221e+02
1.56000000e+02, -9.84482117e+02
1.57000000e+02, -9.84699951e+02
1.58000000e+02, -9.84917847e+02
1.59000000e+02, -9.85135620e+02
1.60000000e+02, -9.85354309e+02
1.61000000e+02, -9.85575134e+02
1.62000000e+02, -9.85796021e+02
1.63000000e+02, -9.86016846e+02
1.64000000e+02, -9.86237671e+02
1.65000000e+02, -9.86453735e+02
1.66000000e+02, -9.86657837e+02
1.67000000e+02, -9.86862000e+02
1.68000000e+02, -9.87066284e+02
1.69000000e+02, -9.87270264e+02
1.70000000e+02, -9.87469360e+02
1.71000000e+02, -9.87655945e+02
1.72000000e+02, -9.87842590e+02
1.73000000e+02, -9.88029175e+02
1.74000000e+02, -9.88215698e+02
1.75000000e+02, -9.88418213e+02
1.76000000e+02, -9.88656982e+02
1.77000000e+02, -9.88895752e+02
1.78000000e+02, -9.89134521e+02
1.79000000e+02, -9.89373291e+02
1.80000000e+02, -9.89639648e+02
1.81000000e+02, -9.89966736e+02
1.82000000e+02, -9.90293884e+02
1.83000000e+02, -9.90620972e+02
1.84000000e+02, -9.90948120e+02
1.85000000e+02, -9.91210571e+02
1.86000000e+02, -9.91337097e+02
1.87000000e+02, -9.91463623e+02
1.88000000e+02, -9.91590149e+02
1.89000000e+02, -9.91716614e+02
1.90000000e+02, -9.91826904e+02
1.91000000e+02, -9.91904358e+02
1.92000000e+02, -9.91981812e+02
1.93000000e+02, -9.92059204e+02
1.94000000e+02, -9.92136780e+02
1.95000000e+02, -9.92219299e+02
1.96000000e+02, -9.92311707e+02
1.97000000e+02, -9.92404175e+02
1.98000000e+02, -9.92496704e+02
1.99000000e+02, -9.92589233e+02
2.00000000e+02, -9.92588318e+02
2.01000000e+02, -9.92412720e+02
2.02000000e+02, -9.92237183e+02
2.03000000e+02, -9.92061523e+02
2.04000000e+02, -9.91885925e+02
2.05000000e+02, -9.91641418e+02
2.06000000e+02, -9.91272705e+02
2.07000000e+02, -9.90904053e+02
2.08000000e+02, -9.90535278e+02
2.09000000e+02, -9.90166565e+02
2.10000000e+02, -9.89951904e+02
2.11000000e+02, -9.90004395e+02
2.12000000e+02, -9.90056946e+02
2.13000000e+02, -9.90109375e+02
2.14000000e+02, -9.90161865e+02
2.15000000e+02, -9.90249695e+02
2.16000000e+02, -9.90396179e+02
2.17000000e+02, -9.90542603e+02
2.18000000e+02, -9.90689270e+02
2.19000000e+02, -9.90835815e+02
2.20000000e+02, -9.90857971e+02
2.21000000e+02, -9.90680054e+02
2.22000000e+02, -9.90501953e+02
2.23000000e+02, -9.90323975e+02
2.24000000e+02, -9.90145935e+02
2.25000000e+02, -9.89885559e+02
2.26000000e+02, -9.89497437e+02
2.27000000e+02, -9.89109192e+02
2.28000000e+02, -9.88721069e+02
2.29000000e+02, -9.88332825e+02
2.30000000e+02, -9.88016357e+02
2.31000000e+02, -9.87807373e+02
2.32000000e+02, -9.87598389e+02
2.33000000e+02, -9.87389404e+02
2.34000000e+02, -9.87180298e+02
2.35000000e+02, -9.86992798e+02
2.36000000e+02, -9.86836426e+02
2.37000000e+02, -9.86679993e+02
2.38000000e+02, -9.86523499e+02
2.39000000e+02, -9.86367126e+02
2.40000000e+02, -9.86202454e+02
2.41000000e+02, -9.86026489e+02
2.42000000e+02, -9.85850464e+02
2.43000000e+02, -9.85674438e+02
2.44000000e+02, -9.85498413e+02
2.45000000e+02, -9.85233948e+02
2.46000000e+02, -9.84850647e+02
2.47000000e+02, -9.84467285e+02
2.48000000e+02, -9.84083923e+02
2.49000000e+02, -9.83700623e+02
2.50000000e+02, -9.83327271e+02
2.51000000e+02, -9.82967041e+02
2.52000000e+02, -9.82606689e+02
2.53000000e+02, -9.82246399e+02
2.54000000e+02, -9.81886108e+02
2.55000000e+02, -9.81617676e+02
2.56000000e+02, -9.81464172e+02
2.57000000e+02, -9.81310669e+02
2.58000000e+02, -9.81157104e+02
2.59000000e+02, -9.81003662e+02
2.60000000e+02, -9.80815796e+02
2.61000000e+02, -9.80586609e+02
2.62000000e+02, -9.80357483e+02
2.63000000e+02, -9.80128174e+02
2.64000000e+02, -9.79898987e+02
2.65000000e+02, -9.79602722e+02
2.66000000e+02, -9.79228149e+02
2.67000000e+02, -9.78853760e+02
2.68000000e+02, -9.78479248e+02
2.69000000e+02, -9.78104736e+02
2.70000000e+02, -9.77706421e+02
2.71000000e+02, -9.77281250e+02
2.72000000e+02, -9.76855957e+02
2.73000000e+02, -9.76430725e+02
2.74000000e+02, -9.76005432e+02
2.75000000e+02, -9.75587402e+02
2.76000000e+02, -9.75177002e+02
2.77000000e+02, -9.74766479e+02
2.78000000e+02, -9.74356079e+02
2.79000000e+02, -9.73945679e+02
2.80000000e+02, -9.73585815e+02
2.81000000e+02, -9.73279175e+02
2.82000000e+02, -9.72972473e+02
2.83000000e+02, -9.72665833e+02
2.84000000e+02, -9.72359253e+02
2.85000000e+02, -9.72108826e+02
2.86000000e+02, -9.71915649e+02
2.87000000e+02, -9.71722473e+02
2.88000000e+02, -9.71529175e+02
2.89000000e+02, -9.71335999e+02
2.90000000e+02, -9.71104492e+02
2.91000000e+02, -9.70835510e+02
2.92000000e+02, -9.70566528e+02
2.93000000e+02, -9.70297607e+02
2.94000000e+02, -9.70028625e+02
2.95000000e+02, -9.69730713e+02
2.96000000e+02, -9.69405518e+02
2.97000000e+02, -9.69080200e+02
2.98000000e+02, -9.68755005e+02
2.99000000e+02, -9.68429688e+02
3.00000000e+02, -9.68063049e+02
3.01000000e+02, -9.67658325e+02
3.02000000e+02, -9.67253723e+02
3.03000000e+02, -9.66849121e+02
3.04000000e+02, -9.66444458e+02
3.05000000e+02, -9.65994995e+02
3.06000000e+02, -9.65505859e+02
3.07000000e+02, -9.65016602e+02
3.08000000e+02, -9.64527466e+02
3.09000000e+02, -9.64038330e+02
3.10000000e+02, -9.63619263e+02
3.11000000e+02, -9.63260010e+02
3.12000000e+02, -9.62900635e+02
3.13000000e+02, -9.62541321e+02
3.14000000e+02, -9.62182007e+02
3.15000000e+02, -9.61872559e+02
3.16000000e+02, -9.61604248e+02
3.17000000e+02, -9.61335815e+02
3.18000000e+02, -9.61067505e+02
3.19000000e+02, -9.60799072e+02
3.20000000e+02, -9.60434814e+02
3.21000000e+02, -9.59994446e+02
3.22000000e+02, -9.59554199e+02
3.23000000e+02, -9.59113831e+02
3.24000000e+02, -9.58673462e+02
3.25000000e+02, -9.58096436e+02
3.26000000e+02, -9.57414612e+02
3.27000000e+02, -9.56732849e+02
3.28000000e+02, -9.56051086e+02
3.29000000e+02, -9.55369263e+02
3.30000000e+02, -9.54791138e+02
3.31000000e+02, -9.54289734e+02
3.32000000e+02, -9.53788330e+02
3.33000000e+02, -9.53286987e+02
3.34000000e+02, -9.52785522e+02
3.35000000e+02, -9.52400452e+02
3.36000000e+02, -9.52098083e+02
3.37000000e+02, -9.51795715e+02
3.38000000e+02, -9.51493408e+02
3.39000000e+02, -9.51191040e+02
3.40000000e+02, -9.50865906e+02
3.41000000e+02, -9.50525269e+02
3.42000000e+02, -9.50184692e+02
3.43000000e+02, -9.49843994e+02
3.44000000e+02, -9.49503296e+02
3.45000000e+02, -9.49062317e+02
3.46000000e+02, -9.48554932e+02
3.47000000e+02, -9.48047485e+02
3.48000000e+02, -9.47540039e+02
3.49000000e+02, -9.47032593e+02
3.50000000e+02, -9.46467407e+02
3.51000000e+02, -9.45865173e+02
3.52000000e+02, -9.45263062e+02
3.53000000e+02, -9.44660889e+02
3.54000000e+02, -9.44058716e+02
3.55000000e+02, -9.43427124e+02
3.56000000e+02, -9.42777527e+02
3.57000000e+02, -9.42128052e+02
3.58000000e+02, -9.41478394e+02
3.59000000e+02, -9.40828735e+02
3.60000000e+02, -9.40230774e+02
3.61000000e+02, -9.39663635e+02
3.62000000e+02, -9.39096436e+02
3.63000000e+02, -9.38529236e+02
3.64000000e+02, -9.37962097e+02
3.65000000e+02, -9.37414490e+02
3.66000000e+02, -9.36877930e+02
3.67000000e+02, -9.36341553e+02
3.68000000e+02, -9.35805054e+02
3.69000000e+02, -9.35268677e+02
3.70000000e+02, -9.34719116e+02
3.71000000e+02, -9.34162231e+02
3.72000000e+02, -9.33605530e+02
3.73000000e+02, -9.33048767e+02
3.74000000e+02, -9.32492065e+02
3.75000000e+02, -9.32004700e+02
3.76000000e+02, -9.31554138e+02
3.77000000e+02, -9.31103638e+02
3.78000000e+02, -9.30653198e+02
3.79000000e+02, -9.30202759e+02
3.80000000e+02, -9.29809204e+02
3.81000000e+02, -9.29444580e+02
3.82000000e+02, -9.29080200e+02
3.83000000e+02, -9.28715698e+02
3.84000000e+02, -9.28351196e+02
3.85000000e+02, -9.27823059e+02
3.86000000e+02, -9.27214417e+02
3.87000000e+02, -9.26605713e+02
3.88000000e+02, -9.25997070e+02
3.89000000e+02, -9.25388428e+02
3.90000000e+02, -9.24732300e+02
3.91000000e+02, -9.24053955e+02
3.92000000e+02, -9.23375610e+02
3.93000000e+02, -9.22697266e+02
3.94000000e+02, -9.22018921e+02
3.95000000e+02, -9.21342346e+02
3.96000000e+02, -9.20666687e+02
3.97000000e+02, -9.19991089e+02
3.98000000e+02, -9.19315308e+02
3.99000000e+02, -9.18639648e+02
4.00000000e+02, -9.18053528e+02
4.01000000e+02, -9.17506409e+02
4.02000000e+02, -9.16959290e+02
4.03000000e+02, -9.16412231e+02
4.04000000e+02, -9.15865112e+02
4.05000000e+02, -9.15416931e+02
4.06000000e+02, -9.15009949e+02
4.07000000e+02, -9.14603027e+02
4.08000000e+02, -9.14196045e+02
4.09000000e+02, -9.13789063e+02
4.10000000e+02, -9.13355530e+02
4.11000000e+02, -9.12911255e+02
4.12000000e+02, -9.12467163e+02
4.13000000e+02, -9.12022827e+02
4.14000000e+02, -9.11578613e+02
4.15000000e+02, -9.11057617e+02
4.16000000e+02, -9.10507202e+02
4.17000000e+02, -9.09956787e+02
4.18000000e+02, -9.09406372e+02
4.19000000e+02, -9.08855957e+02
4.20000000e+02, -9.08278809e+02
4.21000000e+02, -9.07691956e+02
4.22000000e+02, -9.07104980e+02
4.23000000e+02, -9.06518066e+02
4.24000000e+02, -9.05931152e+02
4.25000000e+02, -9.05241516e+02
4.26000000e+02, -9.04515808e+02
4.27000000e+02, -9.03790161e+02
4.28000000e+02, -9.03064453e+02
4.29000000e+02, -9.02338867e+02
4.30000000e+02, -9.01674988e+02
4.31000000e+02, -9.01031799e+02
4.32000000e+02, -9.00388611e+02
4.33000000e+02, -8.99745422e+02
4.34000000e+02, -8.99102295e+02
4.35000000e+02, -8.98485901e+02
4.36000000e+02, -8.97878113e+02
4.37000000e+02, -8.97270264e+02
4.38000000e+02, -8.96662476e+02
4.39000000e+02, -8.96054688e+02
4.40000000e+02, -8.95500488e+02
4.41000000e+02, -8.94962585e+02
4.42000000e+02, -8.94424744e+02
4.43000000e+02, -8.93886841e+02
4.44000000e+02, -8.93348999e+02
4.45000000e+02, -8.92811462e+02
4.46000000e+02, -8.92274170e+02
4.47000000e+02, -8.91736755e+02
4.48000000e+02, -8.91199402e+02
4.49000000e+02, -8.90661987e+02
4.50000000e+02, -8.90112244e+02
4.51000000e+02, -8.89558899e+02
4.52000000e+02, -8.89005554e+02
4.53000000e+02, -8.88452393e+02
4.54000000e+02, -8.87899048e+02
4.55000000e+02, -8.87344971e+02
4.56000000e+02, -8.86790588e+02
4.57000000e+02, -8.86236267e+02
4.58000000e+02, -8.85681885e+02
4.59000000e+02, -8.85127625e+02
4.60000000e+02, -8.84551758e+02
4.61000000e+02, -8.83970459e+02
4.62000000e+02, -8.83389343e+02
4.63000000e+02, -8.82808167e+02
4.64000000e+02, -8.82226929e+02
4.65000000e+02, -8.81544922e+02
4.66000000e+02, -8.80839172e+02
4.67000000e+02, -8.80133484e+02
4.68000000e+02, -8.79427734e+02
4.69000000e+02, -8.78721924e+02
4.70000000e+02, -8.77961304e+02
4.71000000e+02, -8.77188477e+02
4.72000000e+02, -8.76415649e+02
4.73000000e+02, -8.75642822e+02
4.74000000e+02, -8.74869995e+02
4.75000000e+02, -8.74208679e+02
4.76000000e+02, -8.73570618e+02
4.77000000e+02, -8.72932495e+02
4.78000000e+02, -8.72294434e+02
4.79000000e+02, -8.71656372e+02
4.80000000e+02, -8.71111755e+02
4.81000000e+02, -8.70585571e+02
4.82000000e+02, -8.70059326e+02
4.83000000e+02, -8.69533020e+02
4.84000000e+02, -8.69006714e+02
4.85000000e+02, -8.68514282e+02
4.86000000e+02, -8.68027954e+02
4.87000000e+02, -8.67541626e+02
4.88000000e+02, -8.67055420e+02
4.89000000e+02, -8.66569092e+02
4.90000000e+02, -8.66043823e+02
4.91000000e+02, -8.65511963e+02
4.92000000e+02, -8.64980103e+02
4.93000000e+02, -8.64448181e+02
4.94000000e+02, -8.63916321e+02
4.95000000e+02, -8.63386108e+02
4.96000000e+02, -8.62856323e+02
4.97000000e+02, -8.62326538e+02
4.98000000e+02, -8.61796631e+02
4.99000000e+02, -8.61266724e+02
5.00000000e+02, -8.60636902e+02
5.01000000e+02, -8.59992188e+02
5.02000000e+02, -8.59347656e+02
5.03000000e+02, -8.58703003e+02
5.04000000e+02, -8.58058350e+02
5.05000000e+02, -8.57287964e+02
5.06000000e+02, -8.56500427e+02
5.07000000e+02, -8.55712891e+02
5.08000000e+02, -8.54925293e+02
5.09000000e+02, -8.54137817e+02
5.10000000e+02, -8.53402710e+02
5.11000000e+02, -8.52674316e+02
5.12000000e+02, -8.51945923e+02
5.13000000e+02, -8.51217590e+02
5.14000000e+02, -8.50489258e+02
5.15000000e+02, -8.49902527e+02
5.16000000e+02, -8.49332153e+02
5.17000000e+02, -8.48761780e+02
5.18000000e+02, -8.48191528e+02
5.19000000e+02, -8.47621094e+02
5.20000000e+02, -8.47061340e+02
5.21000000e+02, -8.46502563e+02
5.22000000e+02, -8.45943970e+02
5.23000000e+02, -8.45385376e+02
5.24000000e+02, -8.44826660e+02
5.25000000e+02, -8.44211060e+02
5.26000000e+02, -8.43589966e+02
5.27000000e+02, -8.42968872e+02
5.28000000e+02, -8.42347839e+02
5.29000000e+02, -8.41726685e+02
5.30000000e+02, -8.41106934e+02
5.31000000e+02, -8.40487244e+02
5.32000000e+02, -8.39867432e+02
5.33000000e+02, -8.39247681e+02
5.34000000e+02, -8.38627930e+02
5.35000000e+02, -8.38112671e+02
5.36000000e+02, -8.37605164e+02
5.37000000e+02, -8.37097656e+02
5.38000000e+02, -8.36590149e+02
5.39000000e+02, -8.36082336e+02
5.40000000e+02, -8.35417175e+02
5.41000000e+02, -8.34741394e+02
5.42000000e+02, -8.34065063e+02
5.43000000e+02, -8.33388428e+02
5.44000000e+02, -8.32711609e+02
5.45000000e+02, -8.31573975e+02
5.46000000e+02, -8.30380371e+02
5.47000000e+02, -8.29186157e+02
5.48000000e+02, -8.27991333e+02
5.49000000e+02, -8.26795959e+02
5.50000000e+02, -8.25759338e+02
5.51000000e+02, -8.24776611e+02
5.52000000e+02, -8.23791809e+02
5.53000000e+02, -8.22805054e+02
5.54000000e+02, -8.21816528e+02
5.55000000e+02, -8.21298950e+02
5.56000000e+02, -8.21200500e+02
5.57000000e+02, -8.21090454e+02
5.58000000e+02, -8.20969604e+02
5.59000000e+02, -8.20837891e+02
5.60000000e+02, -8.19901306e+02
5.61000000e+02, -8.17190002e+02
5.62000000e+02, -8.14442749e+02
5.63000000e+02, -8.11659668e+02
5.64000000e+02, -8.08840454e+02
5.65000000e+02, -8.05703491e+02
5.66000000e+02, -7.97065796e+02
5.67000000e+02, -7.88401001e+02
5.68000000e+02, -7.79699707e+02
5.69000000e+02, -7.70964783e+02
5.70000000e+02, -7.62196533e+02
5.71000000e+02, -7.48174072e+02
5.72000000e+02, -7.31747803e+02
5.73000000e+02, -7.15325012e+02
5.74000000e+02, -6.98905029e+02


