Chart Count,Pressure [ Pa ]
4.01000000e+02, -9.30133972e+02
4.02000000e+02, -9.29448303e+02
4.03000000e+02, -9.28761230e+02
4.04000000e+02, -9.28075684e+02
4.05000000e+02, -9.27389709e+02
4.06000000e+02, -9.26703552e+02
4.07000000e+02, -9.26017273e+02
4.08000000e+02, -9.25330994e+02
4.09000000e+02, -9.24643677e+02
4.10000000e+02, -9.23956177e+02
4.11000000e+02, -9.23270630e+02
4.12000000e+02, -9.22585327e+02
4.13000000e+02, -9.21899780e+02
4.14000000e+02, -9.21216919e+02
4.15000000e+02, -9.20540710e+02
4.16000000e+02, -9.19864502e+02
4.17000000e+02, -9.19190063e+02
4.18000000e+02, -9.18518555e+02
4.19000000e+02, -9.17852966e+02
4.20000000e+02, -9.17192993e+02
4.21000000e+02, -9.16532959e+02
4.22000000e+02, -9.15872864e+02
4.23000000e+02, -9.15210205e+02
4.24000000e+02, -9.14546509e+02
4.25000000e+02, -9.13866028e+02
4.26000000e+02, -9.13185547e+02
4.27000000e+02, -9.12505005e+02
4.28000000e+02, -9.11822693e+02
4.29000000e+02, -9.11137085e+02
4.30000000e+02, -9.10445923e+02
4.31000000e+02, -9.09750061e+02
4.32000000e+02, -9.09054321e+02
4.33000000e+02, -9.08358521e+02
4.34000000e+02, -9.07666931e+02
4.35000000e+02, -9.06981018e+02
4.36000000e+02, -9.06317078e+02
4.37000000e+02, -9.05653076e+02
4.38000000e+02, -9.04988953e+02
4.39000000e+02, -9.04325317e+02
4.40000000e+02, -9.03662415e+02
4.41000000e+02, -9.03007446e+02
4.42000000e+02, -9.02354797e+02
4.43000000e+02, -9.01701782e+02
4.44000000e+02, -9.01047607e+02
4.45000000e+02, -9.00393433e+02
4.46000000e+02, -8.99737061e+02
4.47000000e+02, -8.99056396e+02
4.48000000e+02, -8.98375793e+02
4.49000000e+02, -8.97695068e+02
4.50000000e+02, -8.97010742e+02
4.51000000e+02, -8.96312256e+02
4.52000000e+02, -8.95611572e+02
4.53000000e+02, -8.94911438e+02
4.54000000e+02, -8.94211304e+02
4.55000000e+02, -8.93515747e+02
4.56000000e+02, -8.92831055e+02
4.57000000e+02, -8.92146362e+02
4.58000000e+02, -8.91464722e+02
4.59000000e+02, -8.90787048e+02
4.60000000e+02, -8.90124146e+02
4.61000000e+02, -8.89461304e+02
4.62000000e+02, -8.88798462e+02
4.63000000e+02, -8.88153687e+02
4.64000000e+02, -8.87509399e+02
4.65000000e+02, -8.86865112e+02
4.66000000e+02, -8.86218933e+02
4.67000000e+02, -8.85573914e+02
4.68000000e+02, -8.84932861e+02
4.69000000e+02, -8.84291748e+02
4.70000000e+02, -8.83649902e+02
4.71000000e+02, -8.83007568e+02
4.72000000e+02, -8.82357239e+02
4.73000000e+02, -8.81700012e+02
4.74000000e+02, -8.81038696e+02
4.75000000e+02, -8.80377502e+02
4.76000000e+02, -8.79716187e+02
4.77000000e+02, -8.79054688e+02
4.78000000e+02, -8.78392456e+02
4.79000000e+02, -8.77730103e+02
4.80000000e+02, -8.77067871e+02
4.81000000e+02, -8.76405579e+02
4.82000000e+02, -8.75744263e+02
4.83000000e+02, -8.75090027e+02
4.84000000e+02, -8.74440247e+02
4.85000000e+02, -8.73791321e+02
4.86000000e+02, -8.73142456e+02
4.87000000e+02, -8.72493652e+02
4.88000000e+02, -8.71844727e+02
4.89000000e+02, -8.71196167e+02
4.90000000e+02, -8.70548035e+02
4.91000000e+02, -8.69900085e+02
4.92000000e+02, -8.69252014e+02
4.93000000e+02, -8.68604431e+02
4.94000000e+02, -8.67957825e+02
4.95000000e+02, -8.67318787e+02
4.96000000e+02, -8.66681641e+02
4.97000000e+02, -8.66044067e+02
4.98000000e+02, -8.65406250e+02
4.99000000e+02, -8.64768433e+02
5.00000000e+02, -8.64130615e+02
5.01000000e+02, -8.63511597e+02
5.02000000e+02, -8.62894043e+02
5.03000000e+02, -8.62276428e+02
5.04000000e+02, -8.61659424e+02
5.05000000e+02, -8.61042114e+02
5.06000000e+02, -8.60424927e+02
5.07000000e+02, -8.59822388e+02
5.08000000e+02, -8.59220337e+02
5.09000000e+02, -8.58618347e+02
5.10000000e+02, -8.58016174e+02
5.11000000e+02, -8.57414124e+02
5.12000000e+02, -8.56810730e+02
5.13000000e+02, -8.56170959e+02
5.14000000e+02, -8.55524902e+02
5.15000000e+02, -8.54878784e+02
5.16000000e+02, -8.54232605e+02
5.17000000e+02, -8.53586609e+02
5.18000000e+02, -8.52940430e+02
5.19000000e+02, -8.52249146e+02
5.20000000e+02, -8.51551392e+02
5.21000000e+02, -8.50853760e+02
5.22000000e+02, -8.50156128e+02
5.23000000e+02, -8.49452698e+02
5.24000000e+02, -8.48745972e+02
5.25000000e+02, -8.48042969e+02
5.26000000e+02, -8.47349243e+02
5.27000000e+02, -8.46655518e+02
5.28000000e+02, -8.45961792e+02
5.29000000e+02, -8.45367249e+02
5.30000000e+02, -8.44825928e+02
5.31000000e+02, -8.44284668e+02
5.32000000e+02, -8.43743347e+02
5.33000000e+02, -8.43218872e+02
5.34000000e+02, -8.42793579e+02
5.35000000e+02, -8.42402649e+02
5.36000000e+02, -8.42005066e+02
5.37000000e+02, -8.41601379e+02
5.38000000e+02, -8.41197449e+02
5.39000000e+02, -8.40370850e+02
5.40000000e+02, -8.39525879e+02
5.41000000e+02, -8.38680908e+02
5.42000000e+02, -8.37835815e+02
5.43000000e+02, -8.36990051e+02
5.44000000e+02, -8.35971375e+02
5.45000000e+02, -8.34322388e+02
5.46000000e+02, -8.32673462e+02
5.47000000e+02, -8.31024292e+02
5.48000000e+02, -8.29380249e+02
5.49000000e+02, -8.27922241e+02
5.50000000e+02, -8.26638916e+02
5.51000000e+02, -8.25355652e+02
5.52000000e+02, -8.24063721e+02
5.53000000e+02, -8.22736023e+02
5.54000000e+02, -8.22636841e+02
5.55000000e+02, -8.22884399e+02
5.56000000e+02, -8.23125366e+02
5.57000000e+02, -8.23359497e+02
5.58000000e+02, -8.23595825e+02
5.59000000e+02, -8.23830933e+02
5.60000000e+02, -8.24029114e+02
5.61000000e+02, -8.23408691e+02
5.62000000e+02, -8.22429382e+02
5.63000000e+02, -8.21411194e+02
5.64000000e+02, -8.20354248e+02
5.65000000e+02, -8.14283081e+02
5.66000000e+02, -8.07197510e+02
5.67000000e+02, -8.00074951e+02
5.68000000e+02, -7.92282837e+02
5.69000000e+02, -7.83182617e+02
5.70000000e+02, -7.74052551e+02
5.71000000e+02, -7.59442993e+02
5.72000000e+02, -7.41518921e+02
5.73000000e+02, -7.23603638e+02
5.74000000e+02, -7.05697327e+02


